long,lat,red,green,blue
34.025,-8.5312,163,25,27
34.05,-8.5312,170,21,21
34.075,-8.5312,166,19,26
34.1,-8.5312,157,13,36
34.125,-8.5312,156,11,37
34.15,-8.5312,150,15,41
34.175,-8.5312,118,16,76
34.2,-8.5312,78,11,117
34.225,-8.5312,55,8,140
34.25,-8.5312,35,7,160
34.275,-8.5312,13,2,182
34.3,-8.5312,30,4,167
34.325,-8.5312,64,4,134
34.35,-8.5312,91,7,108
34.375,-8.5312,151,16,48
34.4,-8.5312,177,20,22
34.425,-8.5312,174,21,26
34.45,-8.5312,145,17,53
34.475,-8.5312,152,24,48
34.5,-8.5312,133,26,67
34.525,-8.5312,160,25,40
34.55,-8.5312,130,26,72
34.575,-8.5312,86,25,116
34.6,-8.5312,54,21,147
34.625,-8.5312,30,13,170
34.65,-8.5312,45,21,154
34.675,-8.5312,58,30,139
34.7,-8.5312,60,57,136
34.725,-8.5312,83,85,115
34.75,-8.5312,102,86,96
34.775,-8.5312,103,102,95
34.8,-8.5312,108,97,91
34.825,-8.5312,108,97,90
34.85,-8.5312,103,104,96
34.875,-8.5312,98,107,99
34.9,-8.5312,99,107,100
34.925,-8.5312,99,106,99
34.95,-8.5312,101,103,95
34.975,-8.5312,98,106,98
35,-8.5312,100,104,97
35.025,-8.5312,97,106,97
35.05,-8.5312,97,106,98
35.075,-8.5312,96,106,98
35.1,-8.5312,97,106,98
35.125,-8.5312,97,105,97
35.15,-8.5312,97,105,97
35.175,-8.5312,97,105,97
35.2,-8.5312,102,99,91
35.225,-8.5312,106,93,87
35.25,-8.5312,106,90,84
35.275,-8.5312,107,91,84
35.3,-8.5312,109,87,80
35.325,-8.5312,106,89,83
35.35,-8.5312,115,82,76
35.375,-8.5312,117,76,71
35.4,-8.5312,117,75,71
35.425,-8.5312,119,71,68
35.45,-8.5312,123,64,61
35.475,-8.5312,119,67,63
35.5,-8.5312,120,65,62
35.525,-8.5312,57,32,31
35.55,-8.5312,54,32,31
35.575,-8.5312,98,81,80
35.6,-8.5312,115,61,61
35.625,-8.5312,135,40,40
35.65,-8.5312,119,54,54
35.7,-8.5312,148,24,24
35.725,-8.5312,117,52,52
31.775,-8.4937,50,25,28
31.8,-8.4937,54,28,32
31.825,-8.4937,68,17,19
31.85,-8.4937,70,14,16
31.875,-8.4937,55,30,34
31.9,-8.4937,51,32,35
32.1,-8.4937,66,21,22
32.125,-8.4937,74,17,18
32.15,-8.4937,82,15,15
32.175,-8.4937,87,13,13
32.2,-8.4937,92,13,13
32.225,-8.4937,89,16,16
32.25,-8.4937,95,13,14
32.275,-8.4937,92,17,17
32.3,-8.4937,92,17,17
32.325,-8.4937,82,31,31
32.35,-8.4937,87,28,28
32.375,-8.4937,85,30,30
32.4,-8.4937,91,26,27
32.425,-8.4937,92,24,25
32.45,-8.4937,93,26,27
32.475,-8.4937,99,22,22
32.5,-8.4937,107,14,14
32.525,-8.4937,102,21,21
32.55,-8.4937,101,24,24
32.575,-8.4937,101,26,26
32.6,-8.4937,97,30,30
32.625,-8.4937,92,35,36
32.65,-8.4937,81,47,49
32.675,-8.4937,69,60,64
32.7,-8.4937,73,56,61
32.725,-8.4937,76,56,60
32.75,-8.4937,77,56,61
32.775,-8.4937,76,57,62
32.8,-8.4937,72,62,68
32.825,-8.4937,75,61,67
32.85,-8.4937,72,66,72
32.875,-8.4937,75,63,70
32.9,-8.4937,71,68,75
32.925,-8.4937,72,69,75
32.95,-8.4937,77,67,70
32.975,-8.4937,77,66,70
33,-8.4937,74,72,76
33.025,-8.4937,80,68,72
33.05,-8.4937,81,67,73
33.075,-8.4937,85,64,69
33.1,-8.4937,84,66,71
33.125,-8.4937,87,65,72
33.15,-8.4937,87,66,73
33.175,-8.4937,90,66,73
33.2,-8.4937,98,61,67
33.225,-8.4937,101,59,65
33.25,-8.4937,101,60,66
33.275,-8.4937,108,58,62
33.3,-8.4937,112,56,61
33.325,-8.4937,111,59,64
33.35,-8.4937,110,60,64
33.375,-8.4937,111,58,64
33.4,-8.4937,96,75,82
33.425,-8.4937,98,75,81
33.45,-8.4937,134,43,46
33.475,-8.4937,129,50,52
33.5,-8.4937,121,58,61
33.525,-8.4937,149,33,35
33.55,-8.4937,146,34,36
33.575,-8.4937,122,62,65
33.6,-8.4937,147,37,39
33.625,-8.4937,154,33,34
33.65,-8.4937,135,49,51
33.675,-8.4937,101,83,85
33.7,-8.4937,101,82,86
33.725,-8.4937,118,60,71
33.75,-8.4937,130,34,58
33.775,-8.4937,117,50,71
33.8,-8.4937,131,37,57
33.825,-8.4937,134,37,55
33.85,-8.4937,154,22,34
33.875,-8.4937,150,38,39
33.9,-8.4937,135,53,54
33.925,-8.4937,148,39,42
33.95,-8.4937,149,28,41
33.975,-8.4937,118,36,73
34,-8.4937,136,44,53
34.025,-8.4937,161,32,31
34.05,-8.4937,172,20,20
34.075,-8.4937,179,16,16
34.1,-8.4937,178,14,15
34.125,-8.4937,178,14,18
34.15,-8.4937,179,16,17
34.175,-8.4937,174,19,23
34.2,-8.4937,134,22,60
34.225,-8.4937,119,20,76
34.25,-8.4937,104,13,93
34.275,-8.4937,78,12,119
34.3,-8.4937,61,8,136
34.325,-8.4937,129,14,70
34.35,-8.4937,166,16,35
34.375,-8.4937,181,19,20
34.4,-8.4937,181,20,21
34.425,-8.4937,148,18,53
34.45,-8.4937,79,13,122
34.475,-8.4937,85,12,116
34.5,-8.4937,118,20,86
34.525,-8.4937,160,33,41
34.55,-8.4937,123,32,78
34.575,-8.4937,85,25,116
34.6,-8.4937,86,28,118
34.625,-8.4937,89,33,113
34.65,-8.4937,75,36,126
34.675,-8.4937,100,54,100
34.7,-8.4937,103,86,96
34.725,-8.4937,107,97,91
34.75,-8.4937,113,94,87
34.775,-8.4937,112,95,87
34.8,-8.4937,110,97,90
34.825,-8.4937,110,97,89
34.85,-8.4937,105,99,92
34.875,-8.4937,99,111,101
34.9,-8.4937,99,109,100
34.925,-8.4937,99,107,99
34.95,-8.4937,98,107,98
34.975,-8.4937,98,108,99
35,-8.4937,98,109,100
35.025,-8.4937,98,108,99
35.05,-8.4937,98,108,99
35.075,-8.4937,98,108,99
35.1,-8.4937,98,107,99
35.125,-8.4937,98,107,99
35.15,-8.4937,97,106,98
35.175,-8.4937,96,106,98
35.2,-8.4937,98,105,97
35.225,-8.4937,104,98,90
35.25,-8.4937,111,89,82
35.275,-8.4937,109,89,82
35.3,-8.4937,111,84,78
35.325,-8.4937,112,85,79
35.35,-8.4937,114,82,75
35.375,-8.4937,118,76,71
35.4,-8.4937,119,71,68
35.425,-8.4937,117,72,67
35.45,-8.4937,117,72,69
35.475,-8.4937,117,69,66
35.5,-8.4937,57,31,31
35.525,-8.4937,137,45,44
35.55,-8.4937,158,21,21
35.575,-8.4937,150,29,29
35.6,-8.4937,154,23,23
35.625,-8.4937,95,82,82
35.65,-8.4937,88,87,87
31.75,-8.456199999999999,49,24,28
31.775,-8.456199999999999,63,20,23
31.8,-8.456199999999999,66,20,23
31.85,-8.456199999999999,77,13,15
32.1,-8.456199999999999,72,22,23
32.125,-8.456199999999999,81,16,17
32.15,-8.456199999999999,91,13,14
32.175,-8.456199999999999,88,17,18
32.2,-8.456199999999999,91,13,14
32.225,-8.456199999999999,93,14,14
32.25,-8.456199999999999,92,16,17
32.275,-8.456199999999999,95,16,16
32.3,-8.456199999999999,97,16,16
32.325,-8.456199999999999,92,21,21
32.35,-8.456199999999999,93,22,22
32.375,-8.456199999999999,88,28,29
32.4,-8.456199999999999,89,28,29
32.425,-8.456199999999999,99,20,20
32.45,-8.456199999999999,97,24,24
32.475,-8.456199999999999,107,14,15
32.5,-8.456199999999999,108,13,13
32.525,-8.456199999999999,107,17,18
32.55,-8.456199999999999,105,20,21
32.575,-8.456199999999999,104,22,23
32.6,-8.456199999999999,97,32,32
32.625,-8.456199999999999,91,38,40
32.65,-8.456199999999999,85,45,48
32.675,-8.456199999999999,71,56,62
32.7,-8.456199999999999,73,59,64
32.725,-8.456199999999999,72,60,65
32.75,-8.456199999999999,77,59,64
32.775,-8.456199999999999,77,58,64
32.8,-8.456199999999999,77,58,64
32.825,-8.456199999999999,78,60,65
32.85,-8.456199999999999,77,62,67
32.875,-8.456199999999999,76,65,70
32.9,-8.456199999999999,73,68,74
32.925,-8.456199999999999,74,72,76
32.95,-8.456199999999999,75,71,75
32.975,-8.456199999999999,77,70,74
33,-8.456199999999999,76,70,74
33.025,-8.456199999999999,80,69,74
33.05,-8.456199999999999,77,72,78
33.075,-8.456199999999999,87,65,70
33.1,-8.456199999999999,89,66,71
33.125,-8.456199999999999,89,63,69
33.15,-8.456199999999999,91,65,71
33.175,-8.456199999999999,95,63,69
33.2,-8.456199999999999,98,63,68
33.225,-8.456199999999999,104,60,64
33.25,-8.456199999999999,106,60,65
33.275,-8.456199999999999,106,63,67
33.3,-8.456199999999999,106,63,67
33.325,-8.456199999999999,109,60,66
33.35,-8.456199999999999,115,58,62
33.375,-8.456199999999999,151,26,28
33.4,-8.456199999999999,151,26,28
33.425,-8.456199999999999,157,24,25
33.45,-8.456199999999999,122,56,60
33.475,-8.456199999999999,88,88,94
33.5,-8.456199999999999,112,71,75
33.525,-8.456199999999999,146,39,41
33.55,-8.456199999999999,158,25,27
33.575,-8.456199999999999,122,59,63
33.6,-8.456199999999999,156,32,33
33.625,-8.456199999999999,151,37,38
33.65,-8.456199999999999,133,54,56
33.675,-8.456199999999999,113,73,76
33.7,-8.456199999999999,99,88,90
33.725,-8.456199999999999,118,61,71
33.75,-8.456199999999999,125,35,65
33.775,-8.456199999999999,113,42,76
33.8,-8.456199999999999,114,34,74
33.825,-8.456199999999999,132,37,59
33.85,-8.456199999999999,144,33,46
33.875,-8.456199999999999,149,35,41
33.9,-8.456199999999999,138,53,53
33.925,-8.456199999999999,146,46,46
33.95,-8.456199999999999,144,31,46
33.975,-8.456199999999999,123,38,69
34,-8.456199999999999,150,38,41
34.025,-8.456199999999999,153,42,41
34.05,-8.456199999999999,162,33,32
34.075,-8.456199999999999,174,23,22
34.1,-8.456199999999999,174,23,23
34.125,-8.456199999999999,177,20,19
34.15,-8.456199999999999,177,22,21
34.175,-8.456199999999999,169,30,29
34.2,-8.456199999999999,170,29,28
34.225,-8.456199999999999,158,25,41
34.25,-8.456199999999999,157,22,42
34.275,-8.456199999999999,159,24,40
34.3,-8.456199999999999,145,21,56
34.325,-8.456199999999999,182,19,19
34.35,-8.456199999999999,183,20,19
34.375,-8.456199999999999,179,21,25
34.4,-8.456199999999999,150,23,54
34.425,-8.456199999999999,100,13,104
34.45,-8.456199999999999,90,11,114
34.475,-8.456199999999999,124,18,79
34.5,-8.456199999999999,164,31,39
34.525,-8.456199999999999,158,43,42
34.55,-8.456199999999999,151,41,53
34.575,-8.456199999999999,130,29,75
34.6,-8.456199999999999,138,39,64
34.625,-8.456199999999999,139,62,63
34.65,-8.456199999999999,125,67,77
34.675,-8.456199999999999,131,76,70
34.7,-8.456199999999999,128,81,74
34.725,-8.456199999999999,111,98,89
34.75,-8.456199999999999,107,100,92
34.775,-8.456199999999999,112,95,87
34.8,-8.456199999999999,107,101,94
34.825,-8.456199999999999,112,98,90
34.85,-8.456199999999999,107,104,95
34.875,-8.456199999999999,105,107,96
34.9,-8.456199999999999,101,108,99
34.925,-8.456199999999999,102,107,99
34.95,-8.456199999999999,98,110,100
34.975,-8.456199999999999,99,110,100
35,-8.456199999999999,99,109,100
35.025,-8.456199999999999,100,110,100
35.05,-8.456199999999999,99,110,100
35.075,-8.456199999999999,98,110,100
35.1,-8.456199999999999,98,108,100
35.125,-8.456199999999999,97,107,98
35.15,-8.456199999999999,97,106,98
35.175,-8.456199999999999,98,107,99
35.2,-8.456199999999999,97,105,97
35.225,-8.456199999999999,105,96,89
35.25,-8.456199999999999,112,87,80
35.275,-8.456199999999999,114,85,78
35.3,-8.456199999999999,117,79,73
35.325,-8.456199999999999,119,78,72
35.35,-8.456199999999999,118,78,74
35.375,-8.456199999999999,115,78,72
35.4,-8.456199999999999,120,72,67
35.425,-8.456199999999999,118,72,68
35.45,-8.456199999999999,119,69,67
35.475,-8.456199999999999,58,33,31
35.5,-8.456199999999999,57,30,29
35.525,-8.456199999999999,158,24,24
35.575,-8.456199999999999,163,14,14
35.6,-8.456199999999999,167,10,10
35.625,-8.456199999999999,150,23,23
35.65,-8.456199999999999,97,75,75
31.725,-8.4187,49,25,28
31.75,-8.4187,54,29,33
31.775,-8.4187,60,26,29
31.8,-8.4187,64,19,22
32.075,-8.4187,71,15,16
32.1,-8.4187,76,24,26
32.125,-8.4187,88,14,15
32.15,-8.4187,91,11,11
32.175,-8.4187,88,14,14
32.2,-8.4187,96,13,14
32.225,-8.4187,97,13,14
32.25,-8.4187,97,14,14
32.275,-8.4187,98,13,14
32.3,-8.4187,95,18,18
32.325,-8.4187,94,19,20
32.35,-8.4187,100,17,17
32.375,-8.4187,96,21,21
32.4,-8.4187,104,15,15
32.425,-8.4187,107,14,14
32.45,-8.4187,108,15,16
32.475,-8.4187,110,13,13
32.5,-8.4187,112,13,14
32.525,-8.4187,110,16,17
32.55,-8.4187,109,19,20
32.575,-8.4187,107,23,24
32.6,-8.4187,102,30,31
32.625,-8.4187,94,36,39
32.65,-8.4187,94,39,42
32.675,-8.4187,92,40,43
32.7,-8.4187,78,57,61
32.725,-8.4187,76,60,65
32.75,-8.4187,74,63,67
32.775,-8.4187,81,57,62
32.8,-8.4187,83,57,61
32.825,-8.4187,77,63,67
32.85,-8.4187,79,63,68
32.875,-8.4187,78,64,69
32.9,-8.4187,78,68,72
32.925,-8.4187,74,73,78
32.95,-8.4187,76,70,76
32.975,-8.4187,77,71,77
33,-8.4187,77,74,78
33.025,-8.4187,80,69,75
33.05,-8.4187,80,72,79
33.075,-8.4187,89,68,73
33.1,-8.4187,92,63,68
33.125,-8.4187,94,62,67
33.15,-8.4187,99,62,67
33.175,-8.4187,100,63,68
33.2,-8.4187,100,63,68
33.225,-8.4187,104,61,65
33.25,-8.4187,105,61,66
33.275,-8.4187,108,61,64
33.3,-8.4187,109,61,66
33.325,-8.4187,110,62,67
33.35,-8.4187,132,43,46
33.375,-8.4187,163,16,16
33.4,-8.4187,165,15,16
33.425,-8.4187,171,11,12
33.45,-8.4187,168,13,15
33.475,-8.4187,133,49,52
33.5,-8.4187,111,70,74
33.525,-8.4187,153,33,34
33.55,-8.4187,156,31,33
33.575,-8.4187,125,61,64
33.6,-8.4187,132,56,59
33.625,-8.4187,145,44,46
33.65,-8.4187,125,66,68
33.675,-8.4187,113,76,78
33.7,-8.4187,103,86,88
33.725,-8.4187,126,63,66
33.75,-8.4187,140,41,50
33.775,-8.4187,122,50,68
33.8,-8.4187,119,48,71
33.825,-8.4187,139,40,53
33.85,-8.4187,143,37,49
33.875,-8.4187,148,37,44
33.9,-8.4187,135,58,57
33.925,-8.4187,132,61,61
33.95,-8.4187,145,51,50
33.975,-8.4187,145,49,49
34,-8.4187,157,38,37
34.025,-8.4187,160,38,37
34.05,-8.4187,167,32,31
34.075,-8.4187,173,26,25
34.1,-8.4187,168,31,30
34.125,-8.4187,169,32,31
34.15,-8.4187,178,23,22
34.175,-8.4187,171,30,29
34.2,-8.4187,177,26,24
34.225,-8.4187,172,28,28
34.25,-8.4187,181,19,20
34.275,-8.4187,179,20,22
34.3,-8.4187,139,64,60
34.325,-8.4187,176,25,27
34.35,-8.4187,162,18,39
34.375,-8.4187,115,14,88
34.4,-8.4187,129,16,75
34.425,-8.4187,122,13,85
34.45,-8.4187,143,14,62
34.475,-8.4187,151,24,53
34.5,-8.4187,165,35,40
34.525,-8.4187,169,34,35
34.55,-8.4187,171,28,35
34.575,-8.4187,177,30,30
34.6,-8.4187,162,47,43
34.625,-8.4187,149,59,54
34.65,-8.4187,142,67,61
34.675,-8.4187,136,75,69
34.7,-8.4187,132,77,71
34.725,-8.4187,127,82,75
34.75,-8.4187,110,100,91
34.775,-8.4187,106,106,95
34.8,-8.4187,107,104,94
34.825,-8.4187,111,99,90
34.85,-8.4187,107,102,93
34.875,-8.4187,106,104,93
34.9,-8.4187,99,108,99
34.925,-8.4187,101,108,99
34.95,-8.4187,100,110,100
34.975,-8.4187,99,111,101
35,-8.4187,98,110,100
35.025,-8.4187,100,110,100
35.05,-8.4187,99,110,100
35.075,-8.4187,98,110,99
35.1,-8.4187,98,109,100
35.125,-8.4187,98,109,100
35.15,-8.4187,98,108,99
35.175,-8.4187,97,107,98
35.2,-8.4187,97,106,98
35.225,-8.4187,101,101,92
35.25,-8.4187,108,93,86
35.275,-8.4187,115,85,79
35.3,-8.4187,118,79,73
35.325,-8.4187,125,76,70
35.35,-8.4187,120,72,67
35.375,-8.4187,119,76,70
35.4,-8.4187,123,72,68
35.425,-8.4187,117,74,70
35.45,-8.4187,115,74,71
35.475,-8.4187,112,74,71
35.5,-8.4187,67,20,18
35.575,-8.4187,164,13,13
35.6,-8.4187,164,13,13
35.625,-8.4187,158,17,17
35.65,-8.4187,102,70,70
31.725,-8.3812,55,29,32
31.75,-8.3812,52,31,34
31.775,-8.3812,51,32,36
31.8,-8.3812,61,19,22
32.075,-8.3812,76,19,21
32.1,-8.3812,88,17,18
32.125,-8.3812,93,10,11
32.15,-8.3812,92,12,13
32.175,-8.3812,94,12,13
32.2,-8.3812,101,10,10
32.225,-8.3812,98,14,15
32.25,-8.3812,98,14,15
32.275,-8.3812,103,11,12
32.3,-8.3812,101,12,12
32.325,-8.3812,101,14,15
32.35,-8.3812,101,16,16
32.375,-8.3812,96,24,25
32.4,-8.3812,112,9,9
32.425,-8.3812,110,11,12
32.45,-8.3812,109,13,14
32.475,-8.3812,111,16,16
32.5,-8.3812,113,15,16
32.525,-8.3812,110,18,19
32.55,-8.3812,114,17,18
32.575,-8.3812,114,18,19
32.6,-8.3812,108,24,26
32.625,-8.3812,104,32,35
32.65,-8.3812,107,31,34
32.675,-8.3812,96,39,43
32.7,-8.3812,79,56,60
32.725,-8.3812,79,59,62
32.75,-8.3812,74,66,70
32.775,-8.3812,73,68,72
32.8,-8.3812,88,56,58
32.825,-8.3812,81,62,66
32.85,-8.3812,79,66,72
32.875,-8.3812,78,66,70
32.9,-8.3812,75,69,75
32.925,-8.3812,73,73,79
32.95,-8.3812,77,72,77
32.975,-8.3812,78,73,79
33,-8.3812,76,75,81
33.025,-8.3812,76,76,82
33.05,-8.3812,80,75,81
33.075,-8.3812,84,73,79
33.1,-8.3812,92,68,73
33.125,-8.3812,95,64,68
33.15,-8.3812,102,60,65
33.175,-8.3812,105,59,64
33.2,-8.3812,106,61,67
33.225,-8.3812,107,60,65
33.25,-8.3812,104,65,70
33.275,-8.3812,106,63,67
33.3,-8.3812,106,69,72
33.325,-8.3812,115,60,64
33.35,-8.3812,157,22,24
33.375,-8.3812,163,19,20
33.4,-8.3812,165,17,18
33.425,-8.3812,171,13,14
33.45,-8.3812,166,16,16
33.475,-8.3812,139,45,47
33.5,-8.3812,128,57,60
33.525,-8.3812,162,28,29
33.55,-8.3812,145,46,48
33.575,-8.3812,134,54,57
33.6,-8.3812,149,41,42
33.625,-8.3812,154,38,39
33.65,-8.3812,120,72,75
33.675,-8.3812,107,84,86
33.7,-8.3812,107,83,84
33.725,-8.3812,129,64,65
33.75,-8.3812,141,54,54
33.775,-8.3812,136,52,57
33.8,-8.3812,135,53,58
33.825,-8.3812,143,47,50
33.85,-8.3812,147,36,45
33.875,-8.3812,141,50,53
33.9,-8.3812,139,58,58
33.925,-8.3812,147,50,50
33.95,-8.3812,145,54,53
33.975,-8.3812,151,48,47
34,-8.3812,157,44,42
34.025,-8.3812,159,40,39
34.05,-8.3812,152,49,47
34.075,-8.3812,161,40,39
34.1,-8.3812,167,35,34
34.125,-8.3812,173,28,26
34.15,-8.3812,172,29,28
34.175,-8.3812,171,31,30
34.2,-8.3812,173,32,31
34.225,-8.3812,163,37,37
34.25,-8.3812,188,13,13
34.275,-8.3812,163,41,39
34.3,-8.3812,128,79,73
34.325,-8.3812,131,71,70
34.35,-8.3812,151,17,55
34.375,-8.3812,101,11,102
34.4,-8.3812,140,18,67
34.425,-8.3812,161,20,45
34.45,-8.3812,180,22,26
34.475,-8.3812,178,25,29
34.5,-8.3812,185,23,23
34.525,-8.3812,185,26,24
34.55,-8.3812,182,27,25
34.575,-8.3812,181,28,26
34.6,-8.3812,177,34,31
34.625,-8.3812,149,60,55
34.65,-8.3812,143,70,63
34.675,-8.3812,136,75,68
34.7,-8.3812,133,79,72
34.725,-8.3812,130,81,74
34.75,-8.3812,121,91,83
34.775,-8.3812,102,110,99
34.8,-8.3812,106,104,93
34.825,-8.3812,103,108,98
34.85,-8.3812,109,103,93
34.875,-8.3812,101,111,99
34.9,-8.3812,99,112,102
34.925,-8.3812,99,111,100
34.95,-8.3812,100,111,100
34.975,-8.3812,100,112,101
35,-8.3812,99,111,100
35.025,-8.3812,100,111,100
35.05,-8.3812,99,110,100
35.075,-8.3812,100,110,100
35.1,-8.3812,99,110,99
35.125,-8.3812,99,108,99
35.15,-8.3812,97,108,99
35.175,-8.3812,97,108,98
35.2,-8.3812,98,105,95
35.225,-8.3812,98,102,94
35.25,-8.3812,103,99,91
35.275,-8.3812,111,88,81
35.3,-8.3812,123,77,72
35.325,-8.3812,126,71,66
35.35,-8.3812,126,72,67
35.375,-8.3812,122,74,69
35.4,-8.3812,123,70,66
35.425,-8.3812,118,71,68
35.45,-8.3812,114,75,72
35.475,-8.3812,119,66,63
35.575,-8.3812,165,14,14
35.6,-8.3812,168,11,11
35.625,-8.3812,166,11,11
35.65,-8.3812,144,29,29
35.675,-8.3812,148,23,23
35.7,-8.3812,143,29,29
31.675,-8.3437,58,22,25
31.7,-8.3437,66,19,21
31.725,-8.3437,57,27,30
31.75,-8.3437,47,37,42
31.775,-8.3437,51,34,38
32.075,-8.3437,77,18,18
32.1,-8.3437,94,10,11
32.125,-8.3437,92,12,13
32.15,-8.3437,98,10,11
32.175,-8.3437,101,10,11
32.2,-8.3437,104,9,9
32.225,-8.3437,101,10,11
32.25,-8.3437,103,11,12
32.275,-8.3437,105,13,14
32.3,-8.3437,102,16,17
32.325,-8.3437,102,18,19
32.35,-8.3437,104,15,16
32.375,-8.3437,106,16,16
32.4,-8.3437,117,6,6
32.425,-8.3437,114,10,11
32.45,-8.3437,117,12,12
32.475,-8.3437,115,13,14
32.5,-8.3437,117,13,14
32.525,-8.3437,117,15,16
32.55,-8.3437,114,19,21
32.575,-8.3437,111,22,23
32.6,-8.3437,116,19,20
32.625,-8.3437,112,25,27
32.65,-8.3437,106,32,34
32.675,-8.3437,100,38,40
32.7,-8.3437,97,42,44
32.725,-8.3437,95,45,47
32.75,-8.3437,75,65,67
32.775,-8.3437,71,70,75
32.8,-8.3437,83,61,66
32.825,-8.3437,81,63,69
32.85,-8.3437,78,66,73
32.875,-8.3437,80,67,72
32.9,-8.3437,79,68,73
32.925,-8.3437,75,74,79
32.95,-8.3437,75,74,80
32.975,-8.3437,77,76,82
33,-8.3437,80,74,81
33.025,-8.3437,80,78,84
33.05,-8.3437,81,76,81
33.075,-8.3437,82,77,83
33.1,-8.3437,88,74,79
33.125,-8.3437,101,65,70
33.15,-8.3437,107,60,65
33.175,-8.3437,109,58,62
33.2,-8.3437,108,61,64
33.225,-8.3437,107,62,66
33.25,-8.3437,110,62,66
33.275,-8.3437,108,66,70
33.3,-8.3437,106,69,73
33.325,-8.3437,133,45,47
33.35,-8.3437,160,22,23
33.375,-8.3437,162,20,21
33.4,-8.3437,164,18,19
33.425,-8.3437,172,12,13
33.45,-8.3437,173,14,14
33.475,-8.3437,171,18,18
33.5,-8.3437,151,36,37
33.525,-8.3437,167,23,24
33.55,-8.3437,154,37,38
33.575,-8.3437,152,40,41
33.6,-8.3437,136,57,57
33.625,-8.3437,141,51,52
33.65,-8.3437,128,66,67
33.675,-8.3437,108,84,85
33.7,-8.3437,106,86,87
33.725,-8.3437,124,70,71
33.75,-8.3437,130,65,65
33.775,-8.3437,142,55,55
33.8,-8.3437,144,52,52
33.825,-8.3437,152,43,42
33.85,-8.3437,152,46,46
33.875,-8.3437,142,55,54
33.9,-8.3437,150,48,48
33.925,-8.3437,150,48,48
33.95,-8.3437,154,46,45
33.975,-8.3437,153,46,45
34,-8.3437,161,39,38
34.025,-8.3437,161,40,38
34.05,-8.3437,171,31,30
34.075,-8.3437,172,33,31
34.1,-8.3437,162,41,39
34.125,-8.3437,175,30,29
34.15,-8.3437,179,25,24
34.175,-8.3437,180,23,22
34.2,-8.3437,183,22,21
34.225,-8.3437,186,21,20
34.25,-8.3437,181,28,26
34.275,-8.3437,169,38,36
34.3,-8.3437,133,74,69
34.325,-8.3437,146,63,58
34.35,-8.3437,175,18,30
34.375,-8.3437,158,19,48
34.4,-8.3437,173,25,33
34.425,-8.3437,178,31,29
34.45,-8.3437,180,29,26
34.475,-8.3437,177,32,29
34.5,-8.3437,179,34,31
34.525,-8.3437,175,36,33
34.55,-8.3437,177,34,31
34.575,-8.3437,181,30,27
34.6,-8.3437,179,32,29
34.625,-8.3437,164,47,42
34.65,-8.3437,146,65,59
34.675,-8.3437,143,69,63
34.7,-8.3437,139,74,66
34.725,-8.3437,128,83,75
34.75,-8.3437,135,77,69
34.775,-8.3437,117,97,86
34.8,-8.3437,109,102,91
34.825,-8.3437,105,107,96
34.85,-8.3437,106,105,95
34.875,-8.3437,102,110,99
34.9,-8.3437,102,109,99
34.925,-8.3437,99,111,99
34.95,-8.3437,100,110,98
34.975,-8.3437,98,111,100
35,-8.3437,98,111,100
35.025,-8.3437,98,111,100
35.05,-8.3437,100,111,100
35.075,-8.3437,100,111,100
35.1,-8.3437,98,110,99
35.125,-8.3437,98,110,99
35.15,-8.3437,98,108,99
35.175,-8.3437,97,107,97
35.2,-8.3437,97,106,96
35.225,-8.3437,100,101,91
35.25,-8.3437,105,95,86
35.275,-8.3437,112,89,81
35.3,-8.3437,120,81,74
35.325,-8.3437,125,73,67
35.35,-8.3437,126,70,64
35.375,-8.3437,125,70,66
35.4,-8.3437,123,69,65
35.425,-8.3437,121,68,66
35.45,-8.3437,140,48,46
35.475,-8.3437,156,31,29
35.575,-8.3437,161,16,16
35.6,-8.3437,164,13,13
35.625,-8.3437,154,23,22
35.65,-8.3437,140,33,33
35.675,-8.3437,140,31,31
31.7,-8.3062,70,17,19
31.725,-8.3062,52,32,35
31.75,-8.3062,45,35,37
31.95,-8.3062,69,18,20
31.975,-8.3062,66,19,20
32.05,-8.3062,66,18,20
32.075,-8.3062,86,18,19
32.1,-8.3062,95,9,10
32.125,-8.3062,89,10,10
32.15,-8.3062,93,6,7
32.175,-8.3062,103,5,6
32.2,-8.3062,103,6,7
32.225,-8.3062,100,11,12
32.25,-8.3062,105,12,13
32.275,-8.3062,104,14,15
32.3,-8.3062,105,15,16
32.325,-8.3062,108,16,17
32.35,-8.3062,106,14,15
32.375,-8.3062,114,10,11
32.4,-8.3062,116,10,11
32.425,-8.3062,117,11,12
32.45,-8.3062,116,12,13
32.475,-8.3062,116,13,13
32.5,-8.3062,117,14,14
32.525,-8.3062,118,15,17
32.55,-8.3062,118,18,19
32.575,-8.3062,118,18,19
32.6,-8.3062,114,21,23
32.625,-8.3062,111,26,28
32.65,-8.3062,107,32,34
32.675,-8.3062,104,35,38
32.7,-8.3062,101,40,42
32.725,-8.3062,100,43,45
32.75,-8.3062,90,52,55
32.775,-8.3062,78,64,69
32.8,-8.3062,80,66,70
32.825,-8.3062,80,66,70
32.85,-8.3062,80,67,72
32.875,-8.3062,83,66,71
32.9,-8.3062,82,68,72
32.925,-8.3062,79,74,79
32.95,-8.3062,76,77,82
32.975,-8.3062,78,75,80
33,-8.3062,78,78,86
33.025,-8.3062,80,79,85
33.05,-8.3062,81,78,84
